GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than 10.0 percent,Margin of Error; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Margin of Error; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Margin of Error; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Margin of Error; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Margin of Error; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Margin of Error; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Margin of Error; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Margin of Error; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Margin of Error; Total: - 50.0 percent or more,Estimate; Total: - Not computed,Margin of Error; Total: - Not computed
1500000US360470046000,360470046000,"Block Group 0, Census Tract 46, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470046001,360470046001,"Block Group 1, Census Tract 46, Kings County, New York",145,61,0,12,17,27,6,9,12,16,10,11,11,20,0,12,5,8,11,15,73,62
1500000US360470047001,360470047001,"Block Group 1, Census Tract 47, Kings County, New York",385,76,15,20,53,56,74,36,22,17,52,27,30,24,9,13,30,34,96,51,4,7
1500000US360470049001,360470049001,"Block Group 1, Census Tract 49, Kings County, New York",143,52,0,12,24,25,0,12,11,19,41,31,9,14,7,11,0,12,43,25,8,12
1500000US360470049002,360470049002,"Block Group 2, Census Tract 49, Kings County, New York",283,86,23,18,87,62,40,30,17,18,9,14,62,46,0,12,9,14,36,39,0,12
1500000US360470049003,360470049003,"Block Group 3, Census Tract 49, Kings County, New York",224,65,0,12,6,10,29,34,43,34,36,46,22,21,8,14,0,12,80,40,0,12
1500000US360470050000,360470050000,"Block Group 0, Census Tract 50, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470050001,360470050001,"Block Group 1, Census Tract 50, Kings County, New York",217,81,0,12,30,47,32,30,28,42,17,16,0,12,33,40,19,21,44,45,14,19
1500000US360470050002,360470050002,"Block Group 2, Census Tract 50, Kings County, New York",208,59,0,12,31,31,0,12,73,61,0,12,0,12,0,12,47,47,57,47,0,12
1500000US360470050003,360470050003,"Block Group 3, Census Tract 50, Kings County, New York",131,54,11,17,19,18,19,22,11,17,9,13,10,17,10,15,0,12,32,37,10,16
1500000US360470051001,360470051001,"Block Group 1, Census Tract 51, Kings County, New York",122,58,0,12,0,12,22,25,37,27,10,16,46,47,0,12,0,12,7,12,0,12
1500000US360470051002,360470051002,"Block Group 2, Census Tract 51, Kings County, New York",215,83,0,12,38,37,45,48,53,54,27,29,28,44,11,13,0,12,13,20,0,12
1500000US360470051003,360470051003,"Block Group 3, Census Tract 51, Kings County, New York",236,67,0,12,9,15,53,40,68,43,15,18,44,38,8,12,0,12,39,29,0,12
1500000US360470052010,360470052010,"Block Group 0, Census Tract 52.01, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470052011,360470052011,"Block Group 1, Census Tract 52.01, Kings County, New York",840,86,13,18,49,41,46,31,70,34,202,83,197,66,48,38,58,53,137,59,20,28
1500000US360470052020,360470052020,"Block Group 0, Census Tract 52.02, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470052021,360470052021,"Block Group 1, Census Tract 52.02, Kings County, New York",276,95,0,12,51,44,30,33,11,17,46,54,13,24,23,26,28,43,63,41,11,17
1500000US360470052022,360470052022,"Block Group 2, Census Tract 52.02, Kings County, New York",453,97,28,30,39,30,72,66,11,17,83,61,12,16,0,12,45,40,151,58,12,19
1500000US360470053000,360470053000,"Block Group 0, Census Tract 53, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470053001,360470053001,"Block Group 1, Census Tract 53, Kings County, New York",160,60,11,11,11,16,12,14,0,12,43,38,3,5,19,30,15,24,46,47,0,12
1500000US360470053002,360470053002,"Block Group 2, Census Tract 53, Kings County, New York",415,98,27,41,10,13,56,47,74,63,13,15,25,32,96,81,37,31,65,45,12,16
1500000US360470053003,360470053003,"Block Group 3, Census Tract 53, Kings County, New York",109,45,5,7,0,12,25,22,17,27,5,8,0,12,16,16,22,29,19,23,0,12
1500000US360470053004,360470053004,"Block Group 4, Census Tract 53, Kings County, New York",78,32,0,12,10,16,7,12,6,9,6,9,0,12,17,18,6,9,26,25,0,12
1500000US360470054000,360470054000,"Block Group 0, Census Tract 54, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470054001,360470054001,"Block Group 1, Census Tract 54, Kings County, New York",529,91,46,48,44,35,112,61,61,44,15,17,55,40,0,12,54,46,81,36,61,45
1500000US360470054002,360470054002,"Block Group 2, Census Tract 54, Kings County, New York",187,62,25,39,0,12,24,22,21,22,5,8,0,12,20,21,0,12,75,51,17,18
1500000US360470054003,360470054003,"Block Group 3, Census Tract 54, Kings County, New York",415,94,0,12,63,58,61,47,56,42,20,22,28,34,33,40,47,44,54,43,53,54
1500000US360470056010,360470056010,"Block Group 0, Census Tract 56.01, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470056011,360470056011,"Block Group 1, Census Tract 56.01, Kings County, New York",416,121,0,12,73,53,100,89,47,30,0,12,16,18,26,23,9,14,145,71,0,12
1500000US360470056012,360470056012,"Block Group 2, Census Tract 56.01, Kings County, New York",536,126,10,15,30,25,41,39,17,23,100,63,30,29,10,16,96,67,183,87,19,22
1500000US360470056020,360470056020,"Block Group 0, Census Tract 56.02, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470056021,360470056021,"Block Group 1, Census Tract 56.02, Kings County, New York",578,81,41,35,35,25,49,35,46,30,65,38,141,67,14,16,66,46,115,91,6,9
1500000US360470058001,360470058001,"Block Group 1, Census Tract 58, Kings County, New York",389,97,0,12,24,25,16,18,19,20,41,31,28,25,50,45,0,12,211,87,0,12
1500000US360470058002,360470058002,"Block Group 2, Census Tract 58, Kings County, New York",602,122,36,42,31,45,78,46,82,53,46,33,118,66,32,38,64,58,91,62,24,28
1500000US360470058003,360470058003,"Block Group 3, Census Tract 58, Kings County, New York",235,76,10,15,0,12,34,42,28,25,77,64,21,33,0,12,6,10,59,44,0,12
1500000US360470059001,360470059001,"Block Group 1, Census Tract 59, Kings County, New York",268,42,7,10,35,43,26,24,24,17,28,34,25,23,10,13,31,27,82,40,0,12
1500000US360470059002,360470059002,"Block Group 2, Census Tract 59, Kings County, New York",241,69,9,16,0,12,5,9,67,48,56,46,6,9,0,12,6,10,86,39,6,9
1500000US360470060001,360470060001,"Block Group 1, Census Tract 60, Kings County, New York",369,86,0,12,59,55,38,48,98,59,14,21,24,30,37,31,0,12,82,48,17,18
1500000US360470060002,360470060002,"Block Group 2, Census Tract 60, Kings County, New York",266,76,16,26,35,41,18,21,30,28,31,26,27,33,29,33,0,12,80,51,0,12
1500000US360470060003,360470060003,"Block Group 3, Census Tract 60, Kings County, New York",170,64,30,38,0,12,7,11,0,12,32,32,6,11,0,12,8,13,60,39,27,32
1500000US360470062001,360470062001,"Block Group 1, Census Tract 62, Kings County, New York",290,71,8,13,15,18,47,46,43,35,9,15,30,36,0,12,11,17,77,48,50,48
1500000US360470062002,360470062002,"Block Group 2, Census Tract 62, Kings County, New York",567,98,26,41,23,21,70,64,53,46,9,14,54,51,20,17,83,61,174,67,55,50
1500000US360470062003,360470062003,"Block Group 3, Census Tract 62, Kings County, New York",27,22,0,12,0,12,9,15,0,12,0,12,0,12,0,12,10,17,8,14,0,12
1500000US360470063001,360470063001,"Block Group 1, Census Tract 63, Kings County, New York",279,62,23,21,5,7,33,23,74,57,30,27,15,16,6,8,5,8,68,36,20,33
1500000US360470063002,360470063002,"Block Group 2, Census Tract 63, Kings County, New York",396,83,8,12,20,23,95,60,75,52,54,28,63,46,0,12,54,44,27,32,0,12
1500000US360470064001,360470064001,"Block Group 1, Census Tract 64, Kings County, New York",226,77,0,12,36,28,0,12,21,33,0,12,71,66,10,16,0,12,88,43,0,12
1500000US360470064002,360470064002,"Block Group 2, Census Tract 64, Kings County, New York",264,86,9,14,19,21,27,26,18,20,9,16,9,14,84,65,27,45,62,43,0,12
1500000US360470064003,360470064003,"Block Group 3, Census Tract 64, Kings County, New York",438,105,32,40,18,20,55,50,50,45,11,17,37,47,7,13,38,29,190,76,0,12
1500000US360470065001,360470065001,"Block Group 1, Census Tract 65, Kings County, New York",308,106,0,12,33,45,33,38,36,47,0,12,36,51,64,81,0,12,106,105,0,12
1500000US360470065002,360470065002,"Block Group 2, Census Tract 65, Kings County, New York",250,104,0,12,68,75,37,42,74,79,0,12,16,27,14,23,0,12,41,58,0,12
1500000US360470065003,360470065003,"Block Group 3, Census Tract 65, Kings County, New York",193,112,12,19,44,42,0,12,45,54,53,85,12,20,0,12,0,12,27,29,0,12
1500000US360470065004,360470065004,"Block Group 4, Census Tract 65, Kings County, New York",241,105,0,12,68,71,76,79,32,38,16,28,0,12,0,12,33,38,16,25,0,12
1500000US360470065005,360470065005,"Block Group 5, Census Tract 65, Kings County, New York",80,54,0,12,43,41,0,12,14,22,9,14,0,12,14,23,0,12,0,12,0,12
1500000US360470065006,360470065006,"Block Group 6, Census Tract 65, Kings County, New York",438,142,53,78,33,37,43,42,71,51,55,69,18,30,0,12,77,85,72,57,16,25
1500000US360470065007,360470065007,"Block Group 7, Census Tract 65, Kings County, New York",150,90,0,12,0,12,0,12,0,12,39,35,17,27,76,80,18,28,0,12,0,12
1500000US360470066001,360470066001,"Block Group 1, Census Tract 66, Kings County, New York",269,81,7,12,24,28,44,37,24,24,19,24,37,43,14,22,16,17,48,47,36,40
1500000US360470066002,360470066002,"Block Group 2, Census Tract 66, Kings County, New York",288,85,41,39,14,17,29,27,9,15,104,58,43,56,0,12,7,14,41,28,0,12
1500000US360470066003,360470066003,"Block Group 3, Census Tract 66, Kings County, New York",591,102,40,45,62,49,58,39,66,43,22,26,42,44,53,54,34,42,176,75,38,35
1500000US360470067001,360470067001,"Block Group 1, Census Tract 67, Kings County, New York",156,55,0,12,16,17,72,50,9,13,44,31,0,12,0,12,8,13,7,11,0,12
1500000US360470067002,360470067002,"Block Group 2, Census Tract 67, Kings County, New York",195,52,21,23,9,15,19,21,16,18,36,27,10,15,39,46,6,11,29,25,10,15
1500000US360470067003,360470067003,"Block Group 3, Census Tract 67, Kings County, New York",170,76,18,15,16,19,25,23,53,55,0,12,0,12,0,12,39,50,19,21,0,12
1500000US360470067004,360470067004,"Block Group 4, Census Tract 67, Kings County, New York",278,84,0,12,82,57,31,24,13,19,53,40,56,46,11,17,6,10,0,12,26,43
1500000US360470067005,360470067005,"Block Group 5, Census Tract 67, Kings County, New York",220,86,37,36,81,46,62,56,7,12,0,12,6,11,0,12,0,12,0,12,27,43
1500000US360470068001,360470068001,"Block Group 1, Census Tract 68, Kings County, New York",479,120,0,12,9,14,120,73,71,60,0,12,0,12,33,51,41,35,143,77,62,68
1500000US360470068002,360470068002,"Block Group 2, Census Tract 68, Kings County, New York",554,126,22,24,34,28,0,12,31,27,43,37,51,53,63,51,71,64,228,119,11,16
1500000US360470068003,360470068003,"Block Group 3, Census Tract 68, Kings County, New York",116,56,0,12,0,12,16,25,10,17,17,19,0,12,27,25,0,12,46,49,0,12
1500000US360470068004,360470068004,"Block Group 4, Census Tract 68, Kings County, New York",323,100,21,24,34,27,35,51,50,49,31,27,11,17,7,12,24,27,106,74,4,6
1500000US360470069001,360470069001,"Block Group 1, Census Tract 69, Kings County, New York",238,81,10,16,6,9,44,33,43,47,41,31,9,12,9,14,33,46,43,36,0,12
1500000US360470069002,360470069002,"Block Group 2, Census Tract 69, Kings County, New York",291,76,5,12,45,42,68,53,30,24,36,27,34,33,42,45,7,13,24,24,0,12
1500000US360470069003,360470069003,"Block Group 3, Census Tract 69, Kings County, New York",371,81,23,37,8,12,60,42,62,38,56,42,28,26,22,34,27,42,85,74,0,12
1500000US360470069004,360470069004,"Block Group 4, Census Tract 69, Kings County, New York",262,81,33,29,60,40,17,27,8,14,20,22,15,22,36,44,0,12,47,31,26,41
1500000US360470070001,360470070001,"Block Group 1, Census Tract 70, Kings County, New York",310,84,0,12,34,26,42,44,9,14,35,24,9,14,46,30,0,12,80,47,55,52
1500000US360470070002,360470070002,"Block Group 2, Census Tract 70, Kings County, New York",312,87,24,39,18,20,28,32,26,23,35,42,18,19,0,12,0,12,131,60,32,41
1500000US360470071001,360470071001,"Block Group 1, Census Tract 71, Kings County, New York",111,69,33,37,34,41,0,12,21,23,0,12,0,12,0,12,0,12,23,37,0,12
1500000US360470071002,360470071002,"Block Group 2, Census Tract 71, Kings County, New York",184,72,9,15,5,9,28,37,23,24,0,12,24,38,18,20,4,9,73,60,0,12
1500000US360470071003,360470071003,"Block Group 3, Census Tract 71, Kings County, New York",603,137,58,56,142,97,88,61,83,45,71,58,4,8,32,44,36,32,89,60,0,12
1500000US360470071004,360470071004,"Block Group 4, Census Tract 71, Kings County, New York",545,112,21,33,21,32,77,60,49,53,131,76,44,30,52,45,30,39,113,66,7,12
1500000US360470072001,360470072001,"Block Group 1, Census Tract 72, Kings County, New York",564,62,0,12,0,12,14,20,83,45,69,63,37,26,72,51,50,48,235,74,4,6
1500000US360470074001,360470074001,"Block Group 1, Census Tract 74, Kings County, New York",275,88,25,40,0,12,9,15,64,43,22,34,27,36,10,16,41,34,77,44,0,12
1500000US360470074002,360470074002,"Block Group 2, Census Tract 74, Kings County, New York",453,112,9,13,49,48,21,33,63,48,32,36,65,64,0,12,87,55,117,74,10,16
1500000US360470074003,360470074003,"Block Group 3, Census Tract 74, Kings County, New York",190,74,0,12,0,12,10,16,5,9,0,12,0,12,43,41,55,52,58,47,19,30
1500000US360470074004,360470074004,"Block Group 4, Census Tract 74, Kings County, New York",342,88,11,17,0,12,8,13,44,37,96,59,0,12,60,54,0,12,114,62,9,16
1500000US360470075001,360470075001,"Block Group 1, Census Tract 75, Kings County, New York",347,151,12,20,40,51,16,26,0,12,43,69,39,40,79,79,52,69,20,31,46,71
1500000US360470075002,360470075002,"Block Group 2, Census Tract 75, Kings County, New York",144,63,15,25,12,19,12,20,40,45,31,33,0,12,8,15,9,17,17,26,0,12
1500000US360470075003,360470075003,"Block Group 3, Census Tract 75, Kings County, New York",224,88,0,12,36,50,12,18,32,49,59,46,40,61,0,12,15,26,15,23,15,25
1500000US360470075004,360470075004,"Block Group 4, Census Tract 75, Kings County, New York",300,141,63,85,74,86,26,31,35,49,31,30,44,71,0,12,16,27,11,17,0,12
1500000US360470075005,360470075005,"Block Group 5, Census Tract 75, Kings County, New York",261,112,11,18,28,31,67,90,15,24,46,73,0,12,10,16,19,23,65,52,0,12
1500000US360470076001,360470076001,"Block Group 1, Census Tract 76, Kings County, New York",440,107,33,28,0,12,25,32,48,56,43,37,27,33,15,24,35,44,151,73,63,52
1500000US360470076002,360470076002,"Block Group 2, Census Tract 76, Kings County, New York",111,64,0,12,7,12,27,34,0,12,9,15,29,35,10,18,0,12,29,36,0,12
1500000US360470076003,360470076003,"Block Group 3, Census Tract 76, Kings County, New York",410,91,8,13,19,23,38,46,66,49,34,40,8,15,16,26,65,54,116,64,40,45
1500000US360470077001,360470077001,"Block Group 1, Census Tract 77, Kings County, New York",296,113,13,19,57,77,14,22,28,34,48,37,0,12,0,12,12,18,59,59,65,75
1500000US360470077002,360470077002,"Block Group 2, Census Tract 77, Kings County, New York",161,77,9,15,0,12,26,28,34,35,30,33,54,53,0,12,0,12,8,13,0,12
1500000US360470077003,360470077003,"Block Group 3, Census Tract 77, Kings County, New York",387,112,45,53,54,54,97,90,62,43,17,28,0,12,0,12,0,12,81,53,31,52
1500000US360470077004,360470077004,"Block Group 4, Census Tract 77, Kings County, New York",380,132,15,23,28,38,119,75,44,73,0,12,19,29,0,12,50,78,105,89,0,12
1500000US360470078001,360470078001,"Block Group 1, Census Tract 78, Kings County, New York",346,90,8,13,33,38,66,53,29,40,23,27,60,49,0,12,41,32,79,54,7,13
1500000US360470078002,360470078002,"Block Group 2, Census Tract 78, Kings County, New York",277,91,0,12,0,12,23,38,0,12,89,66,16,25,21,33,15,24,73,56,40,41
1500000US360470078003,360470078003,"Block Group 3, Census Tract 78, Kings County, New York",359,99,39,43,51,50,12,22,57,56,5,9,17,28,0,12,62,52,53,52,63,57
1500000US360470078004,360470078004,"Block Group 4, Census Tract 78, Kings County, New York",282,93,0,12,32,48,13,25,25,29,40,50,5,10,14,23,46,41,107,65,0,12
1500000US360470080001,360470080001,"Block Group 1, Census Tract 80, Kings County, New York",454,117,17,26,59,57,42,42,0,12,17,21,18,29,112,79,0,12,163,95,26,30
1500000US360470080002,360470080002,"Block Group 2, Census Tract 80, Kings County, New York",224,88,0,12,18,21,3,10,10,16,48,40,30,36,23,30,17,26,53,50,22,27
1500000US360470080003,360470080003,"Block Group 3, Census Tract 80, Kings County, New York",297,90,0,12,0,12,10,16,24,37,45,43,73,58,0,12,65,56,42,41,38,39
1500000US360470082001,360470082001,"Block Group 1, Census Tract 82, Kings County, New York",433,87,18,29,57,43,19,23,0,12,94,64,58,45,10,17,34,38,143,63,0,12
1500000US360470082002,360470082002,"Block Group 2, Census Tract 82, Kings County, New York",420,96,27,27,18,29,9,14,122,80,75,39,68,45,8,11,17,27,76,46,0,12
1500000US360470082003,360470082003,"Block Group 3, Census Tract 82, Kings County, New York",278,91,0,12,0,12,58,55,21,29,0,12,13,20,33,33,14,20,129,65,10,16
1500000US360470084001,360470084001,"Block Group 1, Census Tract 84, Kings County, New York",169,86,8,12,5,10,38,56,6,10,0,12,6,9,0,12,23,29,69,63,14,24
1500000US360470084002,360470084002,"Block Group 2, Census Tract 84, Kings County, New York",264,132,17,28,10,17,64,69,30,41,18,29,0,12,24,39,0,12,101,85,0,12
1500000US360470084003,360470084003,"Block Group 3, Census Tract 84, Kings County, New York",309,89,0,12,0,12,0,12,0,12,73,80,25,40,0,12,39,58,157,74,15,23
1500000US360470085001,360470085001,"Block Group 1, Census Tract 85, Kings County, New York",1234,173,80,84,157,94,138,109,133,82,209,109,159,91,46,53,131,95,142,100,39,46
1500000US360470085002,360470085002,"Block Group 2, Census Tract 85, Kings County, New York",690,125,0,12,94,67,121,108,119,78,84,68,53,50,80,52,16,25,90,62,33,39
1500000US360470085003,360470085003,"Block Group 3, Census Tract 85, Kings County, New York",979,141,74,65,126,97,77,67,36,41,71,52,125,78,172,99,0,12,267,118,31,48
1500000US360470086001,360470086001,"Block Group 1, Census Tract 86, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470088001,360470088001,"Block Group 1, Census Tract 88, Kings County, New York",422,100,0,12,0,12,31,38,40,35,42,42,28,36,29,35,57,44,142,77,53,56
1500000US360470088002,360470088002,"Block Group 2, Census Tract 88, Kings County, New York",332,89,0,12,12,19,23,34,82,58,11,18,30,35,40,44,13,20,121,71,0,12
1500000US360470090001,360470090001,"Block Group 1, Census Tract 90, Kings County, New York",351,86,13,18,0,12,5,8,37,32,48,45,6,9,22,26,39,30,170,70,11,16
1500000US360470090002,360470090002,"Block Group 2, Census Tract 90, Kings County, New York",456,75,8,13,35,40,12,13,46,35,71,42,47,35,35,32,35,33,144,67,23,33
1500000US360470092001,360470092001,"Block Group 1, Census Tract 92, Kings County, New York",378,89,8,12,0,12,64,45,82,52,27,41,43,31,32,31,13,20,102,55,7,12
1500000US360470092002,360470092002,"Block Group 2, Census Tract 92, Kings County, New York",560,104,0,12,26,33,26,26,35,41,13,23,59,51,21,34,109,74,264,90,7,11
1500000US360470092003,360470092003,"Block Group 3, Census Tract 92, Kings County, New York",423,97,6,11,0,12,74,55,67,53,27,28,30,30,35,39,10,16,139,69,35,38
1500000US360470094001,360470094001,"Block Group 1, Census Tract 94, Kings County, New York",341,93,0,12,16,26,48,50,20,22,71,58,19,21,0,12,39,37,113,63,15,23
1500000US360470094002,360470094002,"Block Group 2, Census Tract 94, Kings County, New York",478,105,54,52,93,68,47,44,8,12,12,15,36,36,35,39,37,37,155,66,1,7
1500000US360470094003,360470094003,"Block Group 3, Census Tract 94, Kings County, New York",309,99,0,12,61,63,10,15,30,26,35,41,17,20,6,10,54,50,71,47,25,40
1500000US360470096001,360470096001,"Block Group 1, Census Tract 96, Kings County, New York",327,95,0,12,83,67,8,13,21,25,0,12,20,32,27,46,0,12,160,73,8,12
1500000US360470096002,360470096002,"Block Group 2, Census Tract 96, Kings County, New York",480,116,10,15,8,12,21,34,54,50,74,63,43,45,73,73,50,48,147,77,0,12
1500000US360470096003,360470096003,"Block Group 3, Census Tract 96, Kings County, New York",321,115,7,12,16,24,70,72,25,41,0,12,45,50,18,31,38,44,80,56,22,36
1500000US360470096004,360470096004,"Block Group 4, Census Tract 96, Kings County, New York",360,116,19,31,0,12,19,22,61,61,11,18,44,43,59,67,28,45,109,65,10,16
1500000US360470098001,360470098001,"Block Group 1, Census Tract 98, Kings County, New York",419,86,18,21,27,31,0,12,53,46,6,10,22,34,86,43,45,39,136,67,26,29
1500000US360470098002,360470098002,"Block Group 2, Census Tract 98, Kings County, New York",441,97,22,34,23,26,19,31,42,36,57,47,50,47,36,39,59,49,89,64,44,44
1500000US360470098003,360470098003,"Block Group 3, Census Tract 98, Kings County, New York",329,90,0,12,27,35,38,38,23,35,0,12,24,29,27,29,52,48,123,59,15,24
1500000US360470098004,360470098004,"Block Group 4, Census Tract 98, Kings County, New York",351,79,0,12,0,12,17,28,15,23,35,37,17,27,63,42,0,12,174,69,30,35
1500000US360470100001,360470100001,"Block Group 1, Census Tract 100, Kings County, New York",340,85,0,12,22,34,28,34,40,37,39,39,41,35,20,22,12,20,138,66,0,12
1500000US360470100002,360470100002,"Block Group 2, Census Tract 100, Kings County, New York",355,82,15,24,46,42,18,30,39,43,49,47,33,37,14,22,25,20,92,52,24,36
1500000US360470100003,360470100003,"Block Group 3, Census Tract 100, Kings County, New York",328,88,0,12,9,14,36,32,59,50,5,10,9,15,58,52,0,12,134,70,18,30
1500000US360470100004,360470100004,"Block Group 4, Census Tract 100, Kings County, New York",491,99,64,47,0,12,83,67,0,12,60,43,25,27,0,12,54,42,180,69,25,37
1500000US360470101001,360470101001,"Block Group 1, Census Tract 101, Kings County, New York",397,90,35,40,25,29,19,20,49,39,40,38,0,12,31,37,51,47,138,68,9,16
1500000US360470101002,360470101002,"Block Group 2, Census Tract 101, Kings County, New York",320,83,18,24,15,18,62,48,12,18,36,41,0,12,47,39,19,30,99,56,12,19
1500000US360470101003,360470101003,"Block Group 3, Census Tract 101, Kings County, New York",388,79,0,12,35,40,9,14,24,29,36,37,30,29,77,55,4,6,153,63,20,32
1500000US360470102001,360470102001,"Block Group 1, Census Tract 102, Kings County, New York",387,87,0,12,11,16,27,26,89,50,50,47,68,51,0,12,48,41,94,66,0,12
1500000US360470102002,360470102002,"Block Group 2, Census Tract 102, Kings County, New York",237,71,15,24,8,12,44,44,11,20,23,21,12,22,0,12,17,27,87,52,20,32
1500000US360470102003,360470102003,"Block Group 3, Census Tract 102, Kings County, New York",424,98,0,12,23,33,46,43,51,47,97,65,61,49,0,12,24,33,106,68,16,18
1500000US360470104001,360470104001,"Block Group 1, Census Tract 104, Kings County, New York",378,92,35,27,13,22,17,20,10,16,0,12,63,53,8,12,56,48,157,73,19,30
1500000US360470104002,360470104002,"Block Group 2, Census Tract 104, Kings County, New York",505,127,8,12,37,40,56,49,29,32,62,58,54,45,70,66,59,61,130,67,0,12
1500000US360470104003,360470104003,"Block Group 3, Census Tract 104, Kings County, New York",474,109,23,37,38,41,0,12,41,39,6,9,36,46,20,33,129,76,148,82,33,29
1500000US360470106001,360470106001,"Block Group 1, Census Tract 106, Kings County, New York",380,115,33,41,0,12,19,30,93,69,49,48,0,12,21,34,0,12,100,72,65,59
1500000US360470106002,360470106002,"Block Group 2, Census Tract 106, Kings County, New York",524,127,0,12,24,39,16,24,76,51,56,55,26,40,0,12,141,79,147,95,38,35
1500000US360470106003,360470106003,"Block Group 3, Census Tract 106, Kings County, New York",266,99,0,12,0,12,37,47,59,65,19,24,0,12,29,31,10,20,112,64,0,12
1500000US360470108001,360470108001,"Block Group 1, Census Tract 108, Kings County, New York",182,81,0,12,0,12,0,12,14,22,0,12,10,16,0,12,41,41,97,70,20,31
1500000US360470108002,360470108002,"Block Group 2, Census Tract 108, Kings County, New York",467,83,25,30,19,21,7,12,42,34,30,36,40,34,78,60,32,32,176,76,18,19
1500000US360470108003,360470108003,"Block Group 3, Census Tract 108, Kings County, New York",493,109,0,12,66,54,38,41,20,32,17,26,79,64,37,59,52,49,168,77,16,26
1500000US360470110001,360470110001,"Block Group 1, Census Tract 110, Kings County, New York",234,74,1,6,19,26,13,20,0,12,0,12,0,12,29,47,39,48,103,53,30,24
1500000US360470110002,360470110002,"Block Group 2, Census Tract 110, Kings County, New York",304,84,0,12,10,9,49,49,19,22,32,50,23,28,40,46,19,21,112,60,0,12
1500000US360470112001,360470112001,"Block Group 1, Census Tract 112, Kings County, New York",599,159,0,12,6,10,56,70,69,64,172,121,28,34,64,78,38,51,122,75,44,56
1500000US360470112002,360470112002,"Block Group 2, Census Tract 112, Kings County, New York",264,103,0,12,28,46,13,21,36,36,42,48,23,27,18,22,29,47,62,55,13,20
1500000US360470112003,360470112003,"Block Group 3, Census Tract 112, Kings County, New York",351,113,7,12,31,39,18,29,21,26,65,68,11,19,0,12,0,12,198,93,0,12
1500000US360470112004,360470112004,"Block Group 4, Census Tract 112, Kings County, New York",487,144,31,32,26,31,0,12,20,27,6,11,14,24,83,71,20,33,269,144,18,29
1500000US360470114001,360470114001,"Block Group 1, Census Tract 114, Kings County, New York",231,93,0,12,11,18,9,15,0,12,0,12,48,47,30,49,21,34,102,72,10,15
1500000US360470114002,360470114002,"Block Group 2, Census Tract 114, Kings County, New York",251,92,9,14,19,23,15,17,12,18,11,17,11,18,21,34,0,12,77,52,76,70
1500000US360470114003,360470114003,"Block Group 3, Census Tract 114, Kings County, New York",423,111,61,38,85,58,39,32,93,68,74,55,10,15,25,41,11,17,25,27,0,12
1500000US360470116001,360470116001,"Block Group 1, Census Tract 116, Kings County, New York",362,92,0,12,47,52,34,40,0,12,69,54,30,28,77,69,58,36,35,31,12,19
1500000US360470116002,360470116002,"Block Group 2, Census Tract 116, Kings County, New York",264,92,0,12,42,35,0,12,67,56,0,12,30,37,30,47,35,42,60,58,0,12
1500000US360470116003,360470116003,"Block Group 3, Census Tract 116, Kings County, New York",329,90,28,47,25,41,55,62,19,29,0,12,0,12,23,38,30,48,69,70,80,77
1500000US360470117001,360470117001,"Block Group 1, Census Tract 117, Kings County, New York",310,118,13,21,0,12,50,55,56,67,53,58,16,25,51,53,0,12,0,12,71,71
1500000US360470117002,360470117002,"Block Group 2, Census Tract 117, Kings County, New York",404,116,10,16,32,40,10,16,57,50,74,52,105,79,22,25,11,17,76,69,7,11
