GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US360470054003,360470054003,"Block Group 3, Census Tract 54, Kings County, New York",481,93,72,62,0,12,28,28,33,44,12,19,0,12,75,51,46,43,0,12,40,41,37,25,30,27,40,48,62,58,6,9,0,12
1500000US360470056010,360470056010,"Block Group 0, Census Tract 56.01, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470056011,360470056011,"Block Group 1, Census Tract 56.01, Kings County, New York",588,112,0,12,7,11,15,18,104,74,13,16,35,41,35,53,0,12,31,30,19,18,34,30,50,34,109,55,49,44,72,76,15,18
1500000US360470056012,360470056012,"Block Group 2, Census Tract 56.01, Kings County, New York",822,109,49,46,77,62,66,62,46,31,61,41,71,58,41,43,15,16,9,15,140,74,16,19,92,47,6,11,16,17,85,47,32,22
1500000US360470056020,360470056020,"Block Group 0, Census Tract 56.02, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470056021,360470056021,"Block Group 1, Census Tract 56.02, Kings County, New York",888,81,30,30,39,34,24,23,34,27,22,21,119,95,68,44,54,42,19,20,62,49,100,45,103,53,90,51,33,25,24,27,67,33
1500000US360470058001,360470058001,"Block Group 1, Census Tract 58, Kings County, New York",503,87,103,73,17,19,41,38,80,50,0,12,10,16,0,12,0,12,27,25,41,32,30,47,36,26,8,12,73,52,15,18,22,33
1500000US360470058002,360470058002,"Block Group 2, Census Tract 58, Kings County, New York",734,109,44,36,9,13,16,17,77,64,19,15,20,23,30,40,29,27,88,66,108,60,85,49,86,47,11,18,20,24,75,61,17,20
1500000US360470058003,360470058003,"Block Group 3, Census Tract 58, Kings County, New York",358,85,29,46,26,31,15,24,25,24,7,11,9,14,0,12,21,33,31,44,10,16,45,45,10,17,65,63,11,17,34,28,20,22
1500000US360470059001,360470059001,"Block Group 1, Census Tract 59, Kings County, New York",292,45,0,12,26,23,12,19,7,9,22,20,20,22,6,11,0,12,13,14,64,41,0,12,31,26,17,14,61,50,0,12,13,14
1500000US360470059002,360470059002,"Block Group 2, Census Tract 59, Kings County, New York",269,66,22,21,21,36,0,12,37,38,6,9,0,12,7,10,0,12,0,12,6,10,88,65,26,33,33,26,9,15,5,8,9,16
1500000US360470060001,360470060001,"Block Group 1, Census Tract 60, Kings County, New York",476,79,21,21,33,38,25,22,26,30,0,12,38,31,0,12,7,11,28,26,90,49,50,41,29,36,67,59,29,47,7,11,26,24
1500000US360470060002,360470060002,"Block Group 2, Census Tract 60, Kings County, New York",423,77,34,31,9,15,20,19,25,27,38,39,0,12,25,23,8,14,19,31,28,32,9,13,67,42,32,26,37,36,29,37,43,40
1500000US360470060003,360470060003,"Block Group 3, Census Tract 60, Kings County, New York",230,66,23,20,0,12,44,36,0,12,8,13,0,12,7,11,0,12,0,12,8,12,42,32,30,25,12,21,0,12,19,23,37,43
1500000US360470062001,360470062001,"Block Group 1, Census Tract 62, Kings County, New York",392,78,90,62,0,12,0,12,19,24,46,36,18,22,19,31,11,17,30,36,8,13,28,26,37,42,22,23,10,16,49,29,5,10
1500000US360470062002,360470062002,"Block Group 2, Census Tract 62, Kings County, New York",612,92,58,49,67,50,54,57,31,24,43,45,44,50,8,13,100,69,9,14,46,42,8,13,53,53,51,44,7,10,0,12,33,38
1500000US360470062003,360470062003,"Block Group 3, Census Tract 62, Kings County, New York",216,66,7,11,0,12,0,12,0,12,7,13,10,17,8,14,12,18,20,31,8,13,18,22,31,34,0,12,38,31,21,16,36,41
1500000US360470063001,360470063001,"Block Group 1, Census Tract 63, Kings County, New York",381,66,32,35,12,20,45,34,30,43,6,9,4,7,9,14,5,8,0,12,11,12,11,12,45,32,87,48,8,13,30,29,46,29
1500000US360470063002,360470063002,"Block Group 2, Census Tract 63, Kings County, New York",494,80,8,13,0,12,4,7,0,12,8,13,8,12,0,12,9,13,20,20,13,14,93,62,117,62,90,57,11,14,88,57,25,25
1500000US360470064001,360470064001,"Block Group 1, Census Tract 64, Kings County, New York",414,95,29,20,28,26,10,15,10,17,62,48,35,41,19,21,0,12,0,12,37,45,66,62,34,35,7,10,22,24,18,19,37,46
1500000US360470064002,360470064002,"Block Group 2, Census Tract 64, Kings County, New York",481,91,25,23,8,12,45,48,0,12,42,45,36,44,42,48,32,32,9,14,46,49,86,53,13,15,28,22,26,18,13,20,30,28
1500000US360470064003,360470064003,"Block Group 3, Census Tract 64, Kings County, New York",604,95,30,24,44,40,94,67,45,36,45,43,14,16,14,11,10,16,27,24,55,51,33,45,97,56,0,12,7,11,40,38,49,42
1500000US360470065001,360470065001,"Block Group 1, Census Tract 65, Kings County, New York",413,107,91,102,30,34,0,12,0,12,0,12,0,12,0,12,0,12,18,35,12,20,0,12,85,70,0,12,51,47,30,23,96,56
1500000US360470065002,360470065002,"Block Group 2, Census Tract 65, Kings County, New York",318,100,28,34,0,12,13,22,0,12,11,19,0,12,41,58,0,12,0,12,15,25,16,27,24,29,14,23,62,76,37,42,57,64
1500000US360470065003,360470065003,"Block Group 3, Census Tract 65, Kings County, New York",244,102,7,14,0,12,11,20,0,12,0,12,0,12,16,24,10,17,0,12,0,12,0,12,21,25,119,100,0,12,0,12,60,47
1500000US360470065004,360470065004,"Block Group 4, Census Tract 65, Kings County, New York",306,100,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,0,12,32,37,41,34,31,25,63,53,76,79,0,12,50,65
1500000US360470065005,360470065005,"Block Group 5, Census Tract 65, Kings County, New York",311,96,0,12,27,31,0,12,6,14,0,12,47,60,15,28,14,23,0,12,0,12,17,27,37,44,84,75,9,14,13,23,42,41
1500000US360470065006,360470065006,"Block Group 6, Census Tract 65, Kings County, New York",620,151,6,16,0,12,11,17,0,12,79,72,0,12,17,28,18,28,50,80,27,31,0,12,63,47,113,70,72,53,73,85,91,93
1500000US360470065007,360470065007,"Block Group 7, Census Tract 65, Kings County, New York",178,89,14,22,0,12,0,12,0,12,0,12,0,12,0,12,14,24,18,28,17,25,76,82,21,24,18,28,0,12,0,12,0,12
1500000US360470066001,360470066001,"Block Group 1, Census Tract 66, Kings County, New York",383,89,40,47,57,54,7,11,0,12,17,18,19,20,1,16,13,21,31,28,44,40,21,27,78,46,12,19,8,12,21,18,14,20
1500000US360470066002,360470066002,"Block Group 2, Census Tract 66, Kings County, New York",394,82,8,13,11,17,0,12,14,15,8,12,0,12,16,20,0,12,5,11,94,56,27,26,82,55,47,52,34,36,6,12,42,31
1500000US360470066003,360470066003,"Block Group 3, Census Tract 66, Kings County, New York",698,113,79,59,0,12,85,57,0,12,78,62,16,29,28,43,23,37,80,56,33,33,97,66,73,47,76,43,0,12,22,23,8,13
1500000US360470067001,360470067001,"Block Group 1, Census Tract 67, Kings County, New York",250,60,0,12,0,12,8,12,0,12,8,13,7,11,0,12,0,12,0,12,0,12,9,14,22,24,58,38,10,14,20,23,108,59
1500000US360470067002,360470067002,"Block Group 2, Census Tract 67, Kings County, New York",258,50,20,21,10,16,0,12,0,12,13,19,0,12,0,12,0,12,0,12,10,16,9,13,61,51,52,34,9,14,45,31,29,26
1500000US360470067003,360470067003,"Block Group 3, Census Tract 67, Kings County, New York",278,74,9,15,0,12,0,12,0,12,9,14,0,12,0,12,0,12,31,49,10,16,0,12,51,49,17,22,45,32,29,26,77,36
1500000US360470067004,360470067004,"Block Group 4, Census Tract 67, Kings County, New York",377,78,26,43,0,12,0,12,8,12,0,12,0,12,0,12,14,16,22,34,8,14,34,25,40,30,8,14,47,44,56,54,114,61
1500000US360470067005,360470067005,"Block Group 5, Census Tract 67, Kings County, New York",382,88,8,13,0,12,0,12,26,41,0,12,0,12,0,12,0,12,0,12,27,43,10,15,39,41,18,20,42,47,88,65,124,54
1500000US360470068001,360470068001,"Block Group 1, Census Tract 68, Kings County, New York",563,117,28,41,142,77,0,12,18,20,79,68,38,42,33,51,11,17,0,12,11,17,53,56,88,65,52,48,0,12,0,12,10,16
1500000US360470068002,360470068002,"Block Group 2, Census Tract 68, Kings County, New York",654,122,93,77,55,74,22,23,64,60,42,29,14,12,45,35,48,38,49,50,76,68,55,58,22,20,18,20,6,10,34,30,11,19
1500000US360470068003,360470068003,"Block Group 3, Census Tract 68, Kings County, New York",243,63,18,20,0,12,36,48,9,14,0,12,4,8,7,13,12,19,9,13,8,12,33,36,49,38,9,16,14,16,0,12,35,31
1500000US360470068004,360470068004,"Block Group 4, Census Tract 68, Kings County, New York",432,107,18,20,23,20,44,52,47,52,33,35,25,27,32,52,0,12,27,22,36,57,66,58,33,27,26,29,0,12,22,26,0,12
1500000US360470069001,360470069001,"Block Group 1, Census Tract 69, Kings County, New York",330,76,40,37,0,12,17,28,9,17,7,11,0,12,9,14,0,12,9,14,5,8,39,48,32,29,21,19,24,22,80,49,38,31
1500000US360470069002,360470069002,"Block Group 2, Census Tract 69, Kings County, New York",410,78,0,12,12,19,6,10,0,12,0,12,17,20,0,12,16,18,16,19,22,21,53,32,69,53,10,16,55,39,40,40,94,54
1500000US360470069003,360470069003,"Block Group 3, Census Tract 69, Kings County, New York",469,87,25,40,9,14,0,12,18,29,10,15,8,14,0,12,33,51,27,42,42,40,16,27,54,37,34,26,42,27,50,40,101,59
1500000US360470069004,360470069004,"Block Group 4, Census Tract 69, Kings County, New York",449,90,25,23,21,22,7,12,0,12,0,12,0,12,0,12,35,43,10,15,25,30,0,12,47,45,36,39,23,19,56,49,164,64
1500000US360470070001,360470070001,"Block Group 1, Census Tract 70, Kings County, New York",554,77,70,49,0,12,37,29,62,36,45,51,35,28,10,15,24,38,30,37,62,41,32,25,75,48,25,31,22,34,25,24,0,12
1500000US360470070002,360470070002,"Block Group 2, Census Tract 70, Kings County, New York",477,79,27,23,38,40,17,19,17,19,61,52,0,12,27,32,28,33,10,15,0,12,103,55,72,51,8,14,19,20,42,48,8,13
1500000US360470071001,360470071001,"Block Group 1, Census Tract 71, Kings County, New York",254,77,11,18,0,12,0,12,0,12,0,12,23,37,7,11,5,8,8,11,9,14,4,7,61,47,28,30,46,46,20,20,32,28
1500000US360470071002,360470071002,"Block Group 2, Census Tract 71, Kings County, New York",292,69,32,42,0,12,0,12,0,12,25,41,8,14,0,12,12,17,18,29,24,38,28,28,14,19,58,43,5,8,0,12,68,41
1500000US360470071003,360470071003,"Block Group 3, Census Tract 71, Kings County, New York",603,137,102,52,68,69,97,64,25,24,12,14,0,12,108,64,19,22,0,12,93,79,0,12,62,59,17,21,0,12,0,12,0,12
1500000US360470071004,360470071004,"Block Group 4, Census Tract 71, Kings County, New York",545,112,174,90,122,55,34,27,7,12,86,62,0,12,57,72,0,12,22,33,0,12,31,35,12,21,0,12,0,12,0,12,0,12
1500000US360470072001,360470072001,"Block Group 1, Census Tract 72, Kings County, New York",616,37,58,40,85,63,61,44,4,6,45,32,63,54,44,42,61,49,36,24,38,34,68,64,46,57,7,8,0,12,0,12,0,12
1500000US360470074001,360470074001,"Block Group 1, Census Tract 74, Kings County, New York",390,100,45,39,0,12,20,24,47,52,38,40,42,48,35,44,22,36,14,19,24,24,26,33,0,12,9,15,31,38,12,15,25,40
1500000US360470074002,360470074002,"Block Group 2, Census Tract 74, Kings County, New York",561,114,43,41,38,44,8,13,115,75,5,10,38,42,0,12,0,12,0,12,127,72,43,40,68,55,32,31,23,31,21,33,0,12
1500000US360470074003,360470074003,"Block Group 3, Census Tract 74, Kings County, New York",201,77,19,30,31,38,0,12,0,12,17,18,30,34,0,12,55,53,11,16,23,35,10,16,0,12,5,9,0,12,0,12,0,12
1500000US360470074004,360470074004,"Block Group 4, Census Tract 74, Kings County, New York",390,93,31,36,65,54,40,42,54,45,23,25,0,12,22,35,22,28,0,12,22,29,43,35,37,40,0,12,0,12,13,20,18,28
1500000US360470075001,360470075001,"Block Group 1, Census Tract 75, Kings County, New York",474,155,59,74,0,12,0,12,0,12,33,38,0,12,0,12,13,23,0,12,29,40,155,113,12,19,14,23,77,81,16,26,66,58
1500000US360470075002,360470075002,"Block Group 2, Census Tract 75, Kings County, New York",372,115,0,12,0,12,0,12,56,54,0,12,0,12,0,12,0,12,9,17,11,19,8,15,0,12,97,56,72,84,13,20,106,51
1500000US360470075003,360470075003,"Block Group 3, Census Tract 75, Kings County, New York",447,112,0,12,0,12,15,23,0,12,0,12,0,12,15,25,30,35,0,12,15,26,27,45,113,66,15,23,55,47,113,95,49,49
1500000US360470075004,360470075004,"Block Group 4, Census Tract 75, Kings County, New York",479,147,0,12,27,30,11,17,0,12,44,71,0,12,0,12,0,12,0,12,100,81,24,28,23,46,0,12,45,39,112,98,93,102
1500000US360470075005,360470075005,"Block Group 5, Census Tract 75, Kings County, New York",308,111,0,12,31,50,0,12,25,28,0,12,9,16,0,12,0,12,0,12,11,19,10,16,23,28,60,77,14,21,0,12,125,87
1500000US360470076001,360470076001,"Block Group 1, Census Tract 76, Kings County, New York",591,111,103,68,29,28,83,69,8,12,39,37,85,62,15,24,19,30,0,12,64,45,44,54,8,12,27,30,27,21,31,39,9,13
1500000US360470076002,360470076002,"Block Group 2, Census Tract 76, Kings County, New York",281,84,47,46,0,12,0,12,24,29,8,13,0,12,0,12,45,44,11,17,32,33,9,16,83,60,7,13,0,12,0,12,15,19
1500000US360470076003,360470076003,"Block Group 3, Census Tract 76, Kings County, New York",472,87,52,50,37,33,62,47,36,37,31,29,18,29,17,28,21,35,8,15,0,12,108,66,66,53,0,12,8,16,0,12,8,13
1500000US360470077001,360470077001,"Block Group 1, Census Tract 77, Kings County, New York",484,123,64,60,31,30,40,47,0,12,0,12,2,17,43,45,0,12,0,12,43,65,51,63,12,19,15,24,15,26,38,36,130,82
1500000US360470077002,360470077002,"Block Group 2, Census Tract 77, Kings County, New York",319,101,8,13,13,21,0,12,0,12,8,13,0,12,0,12,0,12,0,12,35,55,11,18,41,31,26,25,33,37,62,53,82,41
1500000US360470077003,360470077003,"Block Group 3, Census Tract 77, Kings County, New York",578,109,16,19,9,15,0,12,0,12,31,49,0,12,42,46,5,9,8,13,8,13,22,27,105,74,108,64,36,49,89,90,99,64
1500000US360470077004,360470077004,"Block Group 4, Census Tract 77, Kings County, New York",486,120,31,44,0,12,11,18,0,12,0,12,37,43,20,34,0,12,0,12,57,70,106,93,14,24,27,32,31,39,126,83,26,29
1500000US360470078001,360470078001,"Block Group 1, Census Tract 78, Kings County, New York",450,104,36,40,32,31,34,37,65,51,15,23,0,12,29,35,12,20,13,21,50,43,51,49,19,22,94,69,0,12,0,12,0,12
1500000US360470078002,360470078002,"Block Group 2, Census Tract 78, Kings County, New York",328,90,18,20,28,32,56,53,48,39,25,40,43,49,0,12,40,33,0,12,0,12,25,41,28,39,8,12,0,12,9,14,0,12
1500000US360470078003,360470078003,"Block Group 3, Census Tract 78, Kings County, New York",403,100,76,60,81,61,0,12,34,42,0,12,43,46,0,12,0,12,22,36,11,18,37,29,0,12,38,43,53,46,8,13,0,12
1500000US360470078004,360470078004,"Block Group 4, Census Tract 78, Kings County, New York",426,98,48,47,32,48,21,23,50,54,3,16,31,36,16,22,50,52,0,12,14,23,53,61,31,28,22,35,0,12,0,12,55,60
1500000US360470080001,360470080001,"Block Group 1, Census Tract 80, Kings County, New York",603,101,33,35,7,11,63,56,25,38,0,12,102,75,28,36,48,37,42,39,39,41,34,44,48,31,47,38,11,17,42,37,34,31
1500000US360470080002,360470080002,"Block Group 2, Census Tract 80, Kings County, New York",372,86,38,46,22,27,10,16,10,17,8,12,15,20,4,9,0,12,29,34,37,41,29,35,33,30,90,47,9,15,17,20,21,23
1500000US360470080003,360470080003,"Block Group 3, Census Tract 80, Kings County, New York",382,93,80,53,56,45,24,38,42,49,10,15,12,17,0,12,0,12,19,30,20,32,0,12,27,29,48,47,35,43,0,12,9,15
1500000US360470082001,360470082001,"Block Group 1, Census Tract 82, Kings County, New York",509,83,59,38,67,52,22,35,46,46,0,12,8,13,0,12,13,19,10,17,30,37,108,59,55,45,13,18,0,12,52,45,26,27
1500000US360470082002,360470082002,"Block Group 2, Census Tract 82, Kings County, New York",550,94,102,51,47,38,26,25,34,38,22,24,9,14,18,29,33,31,17,27,52,41,0,12,84,52,34,35,39,41,18,29,15,17
1500000US360470082003,360470082003,"Block Group 3, Census Tract 82, Kings County, New York",320,88,27,32,17,24,10,16,32,35,19,31,56,45,39,36,21,29,25,34,30,28,12,21,21,35,0,12,11,18,0,12,0,12
1500000US360470084001,360470084001,"Block Group 1, Census Tract 84, Kings County, New York",379,103,51,61,0,12,32,42,44,50,26,29,38,39,0,12,0,12,6,11,11,14,6,9,15,27,68,66,22,36,44,41,16,25
1500000US360470084002,360470084002,"Block Group 2, Census Tract 84, Kings County, New York",381,133,0,12,5,9,72,72,19,27,20,39,21,36,0,12,42,47,0,12,0,12,39,41,108,74,47,47,8,12,0,12,0,12
1500000US360470084003,360470084003,"Block Group 3, Census Tract 84, Kings County, New York",309,89,97,61,0,12,0,12,24,40,25,41,46,58,19,30,0,12,25,40,73,80,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470085001,360470085001,"Block Group 1, Census Tract 85, Kings County, New York",1234,173,277,118,250,119,103,66,198,126,104,83,77,62,0,12,20,33,76,68,13,22,102,102,14,27,0,12,0,12,0,12,0,12
1500000US360470085002,360470085002,"Block Group 2, Census Tract 85, Kings County, New York",729,129,272,108,63,51,36,41,43,43,14,20,45,46,42,77,46,45,55,61,44,48,49,57,20,31,0,12,0,12,0,12,0,12
1500000US360470085003,360470085003,"Block Group 3, Census Tract 85, Kings County, New York",979,141,411,132,75,58,60,61,79,56,81,71,81,59,15,23,17,27,30,48,0,12,49,75,52,55,0,12,29,35,0,12,0,12
1500000US360470086001,360470086001,"Block Group 1, Census Tract 86, Kings County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360470088001,360470088001,"Block Group 1, Census Tract 88, Kings County, New York",572,98,48,38,29,32,49,42,36,39,35,43,16,21,75,59,16,18,22,35,78,55,51,39,71,54,10,16,36,38,0,12,0,12
1500000US360470088002,360470088002,"Block Group 2, Census Tract 88, Kings County, New York",559,84,7,11,60,65,13,21,39,42,15,24,81,57,24,38,13,20,24,29,29,28,70,64,51,36,106,67,7,11,0,12,20,30
1500000US360470090001,360470090001,"Block Group 1, Census Tract 90, Kings County, New York",448,81,33,42,43,38,52,41,61,46,33,29,51,37,29,26,17,22,0,12,25,23,20,24,74,53,3,7,7,12,0,12,0,12
1500000US360470090002,360470090002,"Block Group 2, Census Tract 90, Kings County, New York",496,70,63,45,42,32,45,46,16,19,48,46,52,40,19,23,39,33,0,12,34,24,36,29,90,58,0,12,12,19,0,12,0,12
1500000US360470092001,360470092001,"Block Group 1, Census Tract 92, Kings County, New York",482,88,16,19,16,20,22,23,0,12,24,26,54,46,9,15,29,26,53,41,82,58,77,55,68,44,0,12,24,26,0,12,8,12
1500000US360470092002,360470092002,"Block Group 2, Census Tract 92, Kings County, New York",606,104,33,34,50,44,82,50,72,60,42,47,90,62,50,47,0,12,57,53,31,37,32,39,47,42,0,12,20,22,0,12,0,12
1500000US360470092003,360470092003,"Block Group 3, Census Tract 92, Kings County, New York",532,97,74,56,26,26,40,38,39,34,28,31,0,12,35,38,27,34,67,51,47,48,58,40,10,16,42,43,12,18,21,34,6,11
1500000US360470094001,360470094001,"Block Group 1, Census Tract 94, Kings County, New York",503,87,35,29,41,40,26,33,31,36,75,43,26,31,9,14,0,12,18,20,19,21,113,67,37,37,36,34,0,12,37,32,0,12
1500000US360470094002,360470094002,"Block Group 2, Census Tract 94, Kings County, New York",612,102,48,46,32,33,109,67,70,55,62,50,0,12,32,40,1,7,4,14,36,31,65,55,53,45,40,38,0,12,38,42,22,34
1500000US360470094003,360470094003,"Block Group 3, Census Tract 94, Kings County, New York",460,103,25,40,20,23,23,23,40,38,98,71,19,23,33,35,48,43,10,15,12,18,33,40,51,37,39,39,9,15,0,12,0,12
1500000US360470096001,360470096001,"Block Group 1, Census Tract 96, Kings County, New York",414,97,51,44,39,43,5,10,29,44,23,24,36,37,47,58,19,26,0,12,8,13,12,19,29,28,73,71,14,14,0,12,29,31
1500000US360470096002,360470096002,"Block Group 2, Census Tract 96, Kings County, New York",537,113,29,26,59,56,0,12,52,56,34,32,53,44,24,38,99,86,30,30,61,49,18,30,58,53,10,16,0,12,10,15,0,12
1500000US360470096003,360470096003,"Block Group 3, Census Tract 96, Kings County, New York",467,118,22,36,42,42,14,15,15,21,31,41,64,61,78,55,0,12,0,12,0,12,26,35,29,34,48,64,16,24,46,43,36,33
1500000US360470096004,360470096004,"Block Group 4, Census Tract 96, Kings County, New York",451,115,22,24,29,27,40,43,20,32,61,50,7,11,32,41,38,47,0,12,22,37,86,67,75,69,19,22,0,12,0,12,0,12
1500000US360470098001,360470098001,"Block Group 1, Census Tract 98, Kings County, New York",507,90,44,37,34,28,70,59,38,38,48,42,18,20,44,50,47,46,0,12,28,24,39,38,35,24,9,14,28,32,7,10,18,14
1500000US360470098002,360470098002,"Block Group 2, Census Tract 98, Kings County, New York",515,98,71,51,58,50,49,42,22,35,39,47,32,31,82,51,19,31,23,35,0,12,38,41,31,27,29,33,0,12,22,34,0,12
1500000US360470098003,360470098003,"Block Group 3, Census Tract 98, Kings County, New York",422,83,60,49,47,36,28,33,75,54,0,12,9,14,18,29,8,13,0,12,43,40,62,56,24,28,0,12,7,12,23,27,18,21
1500000US360470098004,360470098004,"Block Group 4, Census Tract 98, Kings County, New York",396,77,76,53,45,43,31,36,62,57,17,26,0,12,26,31,37,41,44,42,0,12,10,15,15,23,25,32,8,13,0,12,0,12
1500000US360470100001,360470100001,"Block Group 1, Census Tract 100, Kings County, New York",434,80,101,45,51,46,47,48,21,32,56,52,35,33,9,14,22,25,22,26,0,12,8,12,33,32,18,30,0,12,11,17,0,12
1500000US360470100002,360470100002,"Block Group 2, Census Tract 100, Kings County, New York",435,83,28,26,70,47,0,12,32,29,43,42,10,17,0,12,29,33,36,42,35,32,9,14,99,66,19,30,8,11,17,25,0,12
1500000US360470100003,360470100003,"Block Group 3, Census Tract 100, Kings County, New York",404,89,37,30,105,64,14,19,24,33,36,41,36,29,0,12,49,40,0,12,34,34,39,41,10,15,0,12,20,33,0,12,0,12
1500000US360470100004,360470100004,"Block Group 4, Census Tract 100, Kings County, New York",578,102,133,72,29,38,62,44,41,37,69,59,13,19,0,12,34,35,31,49,44,40,19,30,58,52,21,32,12,20,0,12,12,18
1500000US360470101001,360470101001,"Block Group 1, Census Tract 101, Kings County, New York",480,95,27,27,55,45,0,12,30,35,25,31,37,38,27,31,34,35,8,13,54,39,8,14,70,49,34,40,63,44,0,12,8,12
1500000US360470101002,360470101002,"Block Group 2, Census Tract 101, Kings County, New York",594,87,36,40,40,33,36,36,8,14,19,26,32,36,55,52,46,36,0,12,30,30,48,46,91,61,84,50,18,28,27,26,24,25
1500000US360470101003,360470101003,"Block Group 3, Census Tract 101, Kings County, New York",439,79,62,50,18,27,20,31,67,46,63,36,0,12,17,28,70,55,30,37,8,14,15,17,22,24,18,21,0,12,22,35,7,11
1500000US360470102001,360470102001,"Block Group 1, Census Tract 102, Kings County, New York",573,88,9,14,61,54,37,42,0,12,33,34,62,51,32,33,44,43,0,12,38,40,56,44,85,43,70,51,21,24,0,12,25,29
1500000US360470102002,360470102002,"Block Group 2, Census Tract 102, Kings County, New York",326,72,20,32,30,32,0,12,45,38,27,30,7,10,11,18,16,18,0,12,62,37,47,35,17,28,20,18,0,12,24,27,0,12
1500000US360470102003,360470102003,"Block Group 3, Census Tract 102, Kings County, New York",514,96,16,20,26,31,38,32,78,62,0,12,0,12,83,54,55,51,18,27,64,50,43,45,23,33,25,29,19,29,26,42,0,12
1500000US360470104001,360470104001,"Block Group 1, Census Tract 104, Kings County, New York",543,103,57,49,66,47,0,12,77,56,12,19,22,36,25,24,15,26,47,46,16,16,47,46,82,58,63,39,0,12,14,21,0,12
1500000US360470104002,360470104002,"Block Group 2, Census Tract 104, Kings County, New York",549,119,67,45,18,23,43,41,125,87,0,12,24,29,54,52,17,28,59,55,27,30,13,21,21,32,73,56,0,12,8,12,0,12
1500000US360470104003,360470104003,"Block Group 3, Census Tract 104, Kings County, New York",548,117,54,33,57,41,90,71,58,54,94,64,23,36,0,12,18,15,0,12,59,61,38,45,11,17,15,18,23,37,0,12,8,12
1500000US360470106001,360470106001,"Block Group 1, Census Tract 106, Kings County, New York",543,107,64,56,19,29,97,72,9,17,32,28,12,20,30,38,91,70,36,44,4,10,24,27,55,45,0,12,19,30,27,22,24,38
1500000US360470106002,360470106002,"Block Group 2, Census Tract 106, Kings County, New York",622,125,66,51,7,14,144,80,24,37,45,47,52,49,0,12,35,46,45,52,10,16,107,78,74,58,13,22,0,12,0,12,0,12
1500000US360470106003,360470106003,"Block Group 3, Census Tract 106, Kings County, New York",355,100,114,65,0,12,29,31,0,12,19,24,26,33,10,15,0,12,37,44,21,33,90,74,0,12,0,12,0,12,9,15,0,12
1500000US360470108001,360470108001,"Block Group 1, Census Tract 108, Kings County, New York",266,75,80,61,0,12,26,28,31,37,30,40,18,21,0,12,0,12,16,18,9,14,14,22,9,14,33,26,0,12,0,12,0,12
1500000US360470108002,360470108002,"Block Group 2, Census Tract 108, Kings County, New York",547,82,28,30,69,48,102,61,47,41,32,32,0,12,8,13,71,54,11,17,44,36,57,41,29,27,0,12,25,30,17,17,7,11
1500000US360470108003,360470108003,"Block Group 3, Census Tract 108, Kings County, New York",582,106,52,43,48,44,101,63,21,35,19,29,73,51,0,12,74,72,15,23,21,36,38,41,37,37,52,47,21,34,0,12,10,15
